"TARGET_deathRate","incidenceRate","medIncome","povertyPercent","MedianAge","MedianAgeMale","MedianAgeFemale","Geography","AvgHouseholdSize","PctNoHS18_24","PctHS18_24","PctSomeCol18_24","PctBachDeg18_24","PctHS25_Over","PctBachDeg25_Over","PctEmployed16_Over","PctUnemployed16_Over","PctPrivateCoverage","PctPrivateCoverageAlone","PctEmpPrivCoverage","PctPublicCoverage","PctPublicCoverageAlone","PctWhite","PctBlack","PctAsian","PctOtherRace","PctMarriedHouseholds","BirthRate","State"
162.3,453.5494221,51032,10.8,44.5,43.5,45.8,"Swift County, Minnesota",2.21,17.6,38.7,NA,6.8,38.6,12.6,63.2,3.9,72,54.4,42.4,38.6,19.8,95.9160105,1.637795276,0.167979003,1.375328084,52.02079887,9.56284153,"Minnesota"
147.2,453.5494221,43287,17.8,43,42.1,44,"Todd County, Minnesota",2.45,24.4,27.7,43.1,4.9,37.1,11,59.6,5.1,66.1,49.5,41.1,37.3,18.4,95.40995667,0.286111338,0.420992398,1.921033271,55.95080801,7.800672834,"Minnesota"
187.9,453.5494221,41909,15.8,43.3,41.6,44.7,"Wadena County, Minnesota",2.35,22.3,27.7,46.1,3.9,39.3,8.8,54.2,5.2,62.5,42.6,34.6,47.7,25.1,96.39508685,0.952104077,0.581437604,0.181699251,47.68200247,5.574778931,"Minnesota"
163,453.5494221,54183,10.1,39,38.2,39.6,"Waseca County, Minnesota",2.43,12.6,48,34.7,4.8,35.2,15.4,63.4,4.6,77,61.2,52,31.6,15.5,93.69888866,2.783602432,0.760117425,0.79157056,56.88737201,6.458604248,"Minnesota"
159.7,453.5494221,48658,10.4,39.6,38.1,41.2,"Watonwan County, Minnesota",2.45,24,40.1,NA,4.8,40,12.5,66.1,2.9,69.4,51.3,41.7,34.5,16,94.13786864,0.597068934,1.148905374,2.668717206,50.04494382,3.17533364,"Minnesota"
165.2,453.5494221,76489,6,35.6,35.3,36,"Wright County, Minnesota",2.82,16.1,26.8,NA,9.2,28.9,20.4,71.2,5.2,81.3,69.1,62.1,23.3,12.1,94.5637224,1.013279872,1.019496313,1.018719258,62.21363084,6.296560212,"Minnesota"
151.9,453.5494221,51028,11.2,43,40.7,45.1,"Yellow Medicine County, Minnesota",2.33,15.8,37.9,NA,4.9,36.8,12.1,63.6,3.4,74.5,55.1,42,35,15.3,92.58818866,0.455806579,0.594530321,1.397146254,56.38703527,7.744282744,"Minnesota"
212.3,470,32327,32.9,40.7,38.2,44.1,"Adams County, Mississippi",2.5,16.7,44.7,36.3,2.3,35.9,11.1,41.4,11.3,46.8,33.3,27,46.4,29.2,40.20138216,55.52706464,0.23452891,3.117670972,35.79382487,3.939346569,"Mississippi"
187.8,441.3,35180,21.8,39.9,37.4,42.2,"Alcorn County, Mississippi",2.49,19.2,34.1,NA,4.1,36.3,10.3,50.4,9,53.7,40.9,36,41.3,24.1,84.57622123,11.47136847,0.270639621,1.248693695,48.53437795,4.523580366,"Mississippi"
171.8,425.1,30668,23.2,45.3,42.6,47.9,"Amite County, Mississippi",2.55,23.5,44.4,30.3,1.7,36.6,7.4,44,12.7,46.1,33.7,29,49.3,30.3,57.59345794,42.18068536,0.093457944,0,44.77432297,3.098591549,"Mississippi"
200.3,423,32521,23.6,40.8,40.4,41,"Attala County, Mississippi",2.52,25.1,31.4,NA,4.7,31.4,9.2,44.8,12.6,53.6,38.4,30.9,47,27.1,55.53585398,42.7327249,0.166883963,0.354628422,42.8667293,6.091370558,"Mississippi"
208.7,355.2,30665,25.6,39.8,40,39.7,"Benton County, Mississippi",2.83,16.8,55.3,27.7,0.1,38.1,5.6,44.5,17.1,56.3,42.1,37,39.8,18.3,60.99173554,36.34002361,0,1.428571429,50,0.41322314,"Mississippi"
241.9,476.3,29297,34,34.7,32.4,36.8,"Bolivar County, Mississippi",2.6,12.9,26.3,NA,2.7,25,13.8,45.1,15.3,42.8,33.4,28.8,46.8,32.4,33.12427891,64.04165311,0.745495962,1.538325001,31.49733484,4.919773478,"Mississippi"
228.6,527.3,33141,25,40.5,38.3,42.6,"Calhoun County, Mississippi",2.46,23.9,28.8,NA,5.5,34.2,6.3,48.1,10.1,50.6,34.1,29.1,46,25.8,68.31428765,26.98627358,0.040570694,2.542430185,45.06923337,5.766908213,"Mississippi"
191.7,401.5,38219,17.9,44.6,43.4,47,"Carroll County, Mississippi",2.75,35.1,31.8,NA,5,37.3,7.8,43.7,11.9,53.6,39,33.5,45.3,28.4,64.828787,33.56548655,0.241826272,0,58.25663238,3.765060241,"Mississippi"
198.9,521.3,31616,24.7,37.7,36,39.3,"Chickasaw County, Mississippi",2.63,24.5,30.1,41.3,4.1,37.3,7.4,48.6,12.2,54.1,37.2,31.6,45.2,24.9,54.75245817,43.40750963,0.379506641,0.36800644,44.69463294,7.273181705,"Mississippi"
151.2,339,34548,24.2,42.8,41.8,44,"Choctaw County, Mississippi",2.49,15,19.7,55.8,9.4,33.4,8.3,43.9,14.2,50.6,36.7,28.6,46.8,28.8,67.76394542,31.07493416,0.155614077,0.083792195,44.50499546,4.786324786,"Mississippi"
175.9,432.6,26083,42.6,32.7,30.7,33.6,"Claiborne County, Mississippi",2.74,9.9,33,54.8,2.3,29.8,8.5,32.3,17.5,37.9,26.6,23.5,52.9,36.7,13.6227224,84.86602358,0.921757771,0.182207931,25.50125313,5.663430421,"Mississippi"
191.4,466.5,34910,22.4,41.3,40.4,42.6,"Clarke County, Mississippi",2.51,16.6,31.1,48,4.3,34.4,9.9,48.9,11.7,55.1,41.7,38.3,43.9,25.7,64.18530742,35.02628041,0.073340667,0.067228945,47.61023743,6.761177754,"Mississippi"
187.5,427.7,33939,28.4,38.8,37.7,39.3,"Clay County, Mississippi",2.57,23.1,26.4,NA,0.9,32.9,12,47.7,16.2,52.9,40.2,33.4,44,27.4,40.50002466,58.23265447,0.586813945,0.059174516,43.20718409,3.726061615,"Mississippi"
266.7,460.1,28647,35,33.5,31,35.2,"Coahoma County, Mississippi",2.62,16.3,23.6,57,3.1,27.6,12.6,46.2,20.3,42.7,31.9,27.8,49.9,34.6,22.61027956,75.89688762,0.566246931,0.134632137,29.76495727,6.156510786,"Mississippi"
194.9,513.2,35314,26,38.1,36.1,39.5,"Copiah County, Mississippi",2.82,15.3,39,NA,2.8,31.5,10.2,45.4,14.3,48.7,37.6,32.6,42.3,27.5,46.04266796,51.28799142,0.452958058,1.320839528,46.62601626,4.448742747,"Mississippi"
205.1,461.3,31835,26.5,37.6,36.5,38.7,"Covington County, Mississippi",2.76,21,36.5,41.7,0.8,36.8,8.6,43.9,13.7,50.5,37.9,33.5,44.7,28.6,62.79081711,35.85845617,0.179754507,0.097581018,45.0853781,6.243007384,"Mississippi"
193.9,428.8,58479,10.1,36,34.8,37,"DeSoto County, Mississippi",2.8,18.1,27.7,46,8.1,29.9,15.7,64.3,7.6,72.7,59.6,53.5,25.1,12.5,71.44840022,23.86319149,1.328698706,1.023809806,53.63939343,4.636235598,"Mississippi"
209.2,526.5,36808,26.4,31.9,31.1,32.8,"Forrest County, Mississippi",2.58,9.2,18.7,NA,7.8,28.2,15.3,54.1,13.1,56.5,45.2,38.3,35.7,22.4,59.84370698,36.59511978,0.886359762,0.831290073,38.54840439,4.81629545,"Mississippi"
261,561.4,29090,26.8,39.8,39.2,40.5,"Jackson County, Kentucky",2.39,23,32.5,NA,3.5,43.4,4.3,37.3,12.3,44.8,33.6,32,47.5,32.9,99.69304485,0.044920267,0,0,55.49945907,6.838709677,"Kentucky"
186.9,500.6,51227,14.7,37.4,35.8,38.1,"Jessamine County, Kentucky",2.65,15.1,32.6,NA,9.1,28.9,16.2,58.9,8.8,68,54.9,47.6,32.7,19.1,92.25083453,3.598394532,1.144492132,0.713320617,57.68894714,5.553303608,"Kentucky"
246.4,507.4,34271,25.6,40.9,40.5,41.6,"Johnson County, Kentucky",2.53,20.6,32.3,NA,0,37.3,5.5,38.4,9.1,48.8,36.8,33,51.8,34,97.86723769,0.415417559,0.676659529,0.209850107,56.85666851,5.022573363,"Kentucky"
195.8,487,54728,15.5,36.4,35.6,37.4,"Kenton County, Kentucky",2.58,16.9,31.9,NA,11.1,29.4,18.6,62.5,7.7,70.6,58.1,53,29.6,16.7,90.36237708,4.567901992,1.215898704,1.388283939,45.70992366,6.589773358,"Kentucky"
216.8,457.3,27709,33.7,40.8,40.3,41,"Knott County, Kentucky",2.57,17.4,23.4,NA,2.1,35.1,6.2,36.5,14.6,47.1,33.5,31.8,51,34,97.625,0.81875,0.04375,0.06875,51.18649733,6.41509434,"Kentucky"
224.6,560.5,26048,34.9,39.2,37.8,40.7,"Knox County, Kentucky",2.5,20,45.2,33.8,1.1,40.7,5.5,37.8,15.7,40.3,30.2,27.6,55.5,38.7,97.27435631,1.156905278,0.028293879,0.028293879,45.63246972,4.863950374,"Kentucky"
192.6,505.2,40312,18,40.6,39.5,42.7,"Larue County, Kentucky",2.6,9.6,47.8,38.7,4,43.1,6.7,50.8,9.3,57.7,41.9,35.9,46.8,26.7,92.44469574,3.498480458,0.325111315,1.809315146,51.95195195,5.039267016,"Kentucky"
216.7,531.7,34678,24.7,38.5,37.8,39.4,"Laurel County, Kentucky",2.54,16.1,42.1,36.1,5.7,37.9,6.8,47,12.4,53.3,40.6,34,43.8,27.7,97.20172047,0.863583873,0.557312848,0.100416729,51.63615956,5.76001128,"Kentucky"
269.2,524.8,32835,25.9,40.3,39,41.3,"Lawrence County, Kentucky",2.6,19.8,39.7,NA,1.5,41.5,6.2,42.6,7.8,54.3,42.1,38.6,43,26.5,98.15435181,0.151697111,0.568864168,0.037924278,56.87054533,3.753424658,"Kentucky"
275.9,528.6,25473,35,41.9,39.9,45.1,"Lee County, Kentucky",2.2,32.8,35.8,NA,0,42.5,3.4,29,12.2,41.5,30.3,29.2,52.4,37.1,96.95181908,0.941143419,0.505689001,0.014046917,42.14760406,2.731512325,"Kentucky"
226.5,527.4,28574,30.1,41.6,41,42.8,"Letcher County, Kentucky",2.44,24.7,28.5,NA,1,36.1,7.1,38,12.6,47,33.1,30.9,52.3,34.6,98.33974061,0.190106037,0.646360526,0.147860251,52.30400334,5.618408437,"Kentucky"
239.3,492.5,30217,34.4,40.8,40.5,41,"Lewis County, Kentucky",2.54,24.3,40.3,NA,1.7,42.2,5.4,42.2,8.4,49.1,36.9,33.5,47.6,30.9,98.22335025,0.261058738,0.072516316,0.478607687,53.7874558,3.777923784,"Kentucky"
199.1,523.1,35368,27.6,40.3,39.1,41.9,"Lincoln County, Kentucky",2.48,14.9,47.3,NA,0.5,44.5,6.6,47.4,10.5,55.7,41.5,36.1,42.4,25.6,95.78741122,2.68185158,0.322475304,0.248999918,52.04708291,7.499096494,"Kentucky"
211.7,578.6,42892,14.1,45.9,45.6,46.2,"Livingston County, Kentucky",2.44,22.7,43.6,31.3,2.5,46.9,4.9,49.8,6.7,67.4,49.7,44,40.9,20.7,97.6900149,0.191611667,0.404513519,0.010645093,59.77522216,1.418067227,"Kentucky"
206.8,538,41150,16.9,40.5,39,41.8,"Logan County, Kentucky",2.44,20.3,43.8,31.2,4.8,40.3,8.3,49.4,7.7,60.1,45,38.7,39.2,22.1,90.51059551,6.41316897,0.022345536,0.744851216,48.56485741,4.897396103,"Kentucky"
202,482.7,43067,15.4,49,45.5,52.2,"Lyon County, Kentucky",2.19,19.7,59,NA,1.7,39,10.3,36,7.6,70.1,46.9,41.6,40.9,16.6,91.64484647,6.189002618,0.428469412,0.226136634,49.65944272,2.598366741,"Kentucky"
168.9,484.1,41216,17.5,42.5,41.2,43.7,"McCracken County, Kentucky",2.33,17.2,35.6,NA,4.6,31.3,13.6,55.2,6.1,65.2,50.3,43.8,37.9,21.1,85.29690558,10.76168053,0.902030333,0.409735812,45.15519372,5.282054823,"Kentucky"
265.8,547.8,24265,47,38.8,37.2,40.4,"McCreary County, Kentucky",2.56,19,48.9,NA,0,40.5,3.2,30.4,19,42.5,24.1,20.1,57.2,39.1,90.75051386,5.988556191,0,0.688850619,51.10721682,1.549958483,"Kentucky"
215.1,525.3,42288,16.9,41.8,40.1,43,"McLean County, Kentucky",0.025,13.6,40.1,NA,5.5,39.9,6.1,52.4,8.4,63.9,47.1,41.3,41.9,22.5,97.77894737,0.442105263,0.273684211,0.031578947,57.86113328,7.128810226,"Kentucky"
205,523.5,44358,19.7,33.9,33.2,34.8,"Madison County, Kentucky",2.49,5.7,24.8,NA,9.2,29.5,16.7,56.7,8.6,68.2,55.8,47.8,31.4,17.9,91.85675342,4.451408467,0.912183415,0.407744822,47.19623253,4.761498421,"Kentucky"
221.5,554.7,29421,30.2,41,39.9,41.7,"Magoffin County, Kentucky",2.57,13.1,44,NA,0.5,37.8,3.9,35.3,12.2,44.6,32.9,29.4,53,35.9,99.84590492,0.084752292,0,0,53.18254604,5.955168953,"Kentucky"
193.4,510.2,39089,21.8,38.8,38,39.6,"Marion County, Kentucky",2.51,15.9,48.5,33,2.6,44.8,8.1,50.7,9.2,65.5,51.6,46.4,37.3,20.9,88.51752295,8.779226049,0.852056601,1.014353096,49.87153482,7.024889509,"Kentucky"
270.4,529.6,27484,40.6,38.1,35.6,41.8,"Martin County, Kentucky",2.57,19.8,52,NA,0.2,39.5,2.5,23.9,20.6,39.2,28.3,26.6,56.5,39.7,94.34724092,4.72646663,0.00791703,0.316681181,52.68518519,4.36746988,"Kentucky"
206.3,536.1,43945,17.6,42.6,40.7,44.7,"Mercer County, Kentucky",0.024,11.9,46.8,37.7,3.6,38.8,10.9,54.4,11.5,66,49.6,44,38,20.6,92.84977978,3.767219567,0.473245244,1.082372786,53.73980054,5.675616678,"Kentucky"
218,492.1,30460,25.2,43.4,42.2,44,"Metcalfe County, Kentucky",2.51,17.7,35.2,NA,2.8,40.9,6.1,50.3,7.4,51.8,36.7,33.9,44.6,26.8,95.13269905,1.281922884,0.330495744,1.852779169,56.45325203,11.46987952,"Kentucky"
227.9,511.5,30172,26.2,42.7,40.2,44.3,"Monroe County, Kentucky",2.39,16.3,42.3,NA,2.2,41.8,8.1,46.2,9.5,55.3,39.6,33.1,48.3,30.3,95.58755225,2.563864375,0.120761728,1.003251277,53.49988746,3.581020591,"Kentucky"
207.1,472,38916,21.6,41.5,39.5,43.1,"Muhlenberg County, Kentucky",2.6,20,42.2,NA,3.4,42.1,5,45.3,10.3,60.5,45.9,42.4,40.3,22.9,92.5899901,5.266856176,0.226771855,0.089431154,56.41736719,5.430404297,"Kentucky"
185.4,551.5,54540,12.7,37.9,36.4,39.5,"Nelson County, Kentucky",2.62,12.1,50.2,NA,1.7,42,9.7,58.4,9.8,68.5,54.6,49.6,34.3,19.8,91.66816264,5.244143255,0.298447177,0.955928552,55.86608789,7.048374906,"Kentucky"
267.6,552.9,37061,19.4,501.6,39.9,43.3,"Nicholas County, Kentucky",2.47,21.9,41.9,NA,0,40.7,6,51,7.7,55.3,40.2,34.8,42.4,25.4,96.91872792,1.469964664,0,0.098939929,53.15155807,4.939063502,"Kentucky"
163.6,519.6,92097,5.5,39.6,39.2,39.9,"Oldham County, Kentucky",2.98,17.4,32.6,42.1,7.9,23,24.1,60.5,4.3,85.1,72.5,64.4,20,8.5,90.34852547,4.2229167,1.365864492,1.521328743,68.27869684,4.704009263,"Kentucky"
159.8,514.8,43626,17.4,41.7,41.6,41.8,"Owen County, Kentucky",2.59,17,57.1,NA,7.5,47,8.3,51.6,8.6,66,51.2,47,38.6,21.4,96.12547848,1.587153394,0.093361964,1.577817197,53.21367936,5.220713073,"Kentucky"
263.1,493.7,23047,45.1,43,42.6,43.9,"Owsley County, Kentucky",2.56,33,35.9,29.3,1.8,34.6,8.5,31.8,8.8,35.9,26.6,21.9,59.3,41.4,96.07885615,1.083188908,0.888214905,0.173310225,42.63959391,4.527559055,"Kentucky"
188.1,497.1,47023,15.6,41.5,40.7,42.2,"Pendleton County, Kentucky",2.67,10.7,47.6,31.4,10.3,47.9,7.2,56.2,6.4,67,53.8,49.5,36.5,21.2,98.15350696,0.571861651,0,0,56.23599701,5.568862275,"Kentucky"
238.4,518.3,32666,27.4,41.1,40.1,42.3,"Pike County, Kentucky",2.38,19.5,35.8,NA,6.3,36.4,6.6,40.6,10.7,53.1,38.2,35.4,49.4,30.6,97.62745531,0.889113094,0.561213229,0.323170539,51.64216812,5.073851204,"Kentucky"
292.5,630.4,32783,26.7,38.4,38.1,38.9,"Powell County, Kentucky",2.56,30.1,40.9,26.7,2.4,40.7,6.1,44.5,8.3,52.9,40.7,36.2,46.2,29.8,96.93098739,0.409737286,0.345464771,0.626657026,42.68932243,5.682216766,"Kentucky"
219.5,523.2,32767,26,42,40.8,43.3,"Pulaski County, Kentucky",2.45,16,31.7,NA,5.8,41.2,8.6,50.4,9.1,60.1,34.5,28.8,45,23.8,96.26149132,0.98687829,0.634870747,0.572012257,49.29082171,6.00624025,"Kentucky"
274,530.3,37281,23,46.7,47.3,46.3,"Robertson County, Kentucky",2.31,5,54.8,NA,0,36.1,9.8,44.1,6.7,55.8,43.4,38.6,46.3,32.4,99.0942029,0,0,0,52.25806452,1.204819277,"Kentucky"
228.1,524.4,33789,24.1,41.8,41.3,42.3,"Rockcastle County, Kentucky",2.51,9.4,33.8,NA,3.8,43.2,4.6,44.3,11,55.3,36.7,33.1,46,28.9,97.81607839,0.194782198,0.035414945,0.20658718,53.10376076,4.281183932,"Kentucky"
235.2,540.5,37287,23.4,32.2,30.9,33,"Rowan County, Kentucky",2.44,9,16,NA,4,31,11.1,51.5,6.5,61.2,50,43.6,34.8,20.5,94.90850559,1.702812606,0.465943748,1.016604541,45.80894404,4.886769964,"Kentucky"
179.6,507.3,61989,10.9,35.8,35.3,36.4,"Scott County, Kentucky",2.65,15,35.3,NA,7.4,30.7,17.2,65.3,6.9,75.4,64,58.1,24.8,13.9,88.59460321,5.185539479,0.878871218,2.670493045,56.81016231,5.258156478,"Kentucky"
155.7,486.6,57447,12.8,38.7,38.3,38.8,"Shelby County, Kentucky",2.67,26.3,36.9,NA,3.8,31.8,14.1,60.9,5.7,71.6,56.9,50.9,29.3,14.1,86.71483405,7.243170016,1.117633777,2.765861368,58.37739174,5.768189204,"Kentucky"
225.7,563.4,45269,15,39.6,37.7,41.8,"Simpson County, Kentucky",2.56,17.2,38.4,NA,4.1,42.6,10.2,54.5,7,61.9,49.1,43.3,36.6,20.8,86.00881157,10.35924085,0.192046995,0.994125621,50.15457088,5.726431608,"Kentucky"
180.9,530.2,67437,8.8,40.5,40.7,40.3,"Spencer County, Kentucky",2.72,12.8,36.9,47.2,3.1,35.6,12.7,62.6,6.4,78.9,65.3,61.5,25.2,12.3,96.06303692,1.490584286,0.403936963,0.102406554,66.0330321,6.220984215,"Kentucky"
205,524.1,34633,26.7,39.2,37.5,40.7,"Taylor County, Kentucky",2.46,9.6,39.8,NA,4.1,40.6,8.1,51.8,9.6,55.7,40,34.6,44.1,25.9,91.81770896,4.009122554,0.920257672,0.204057136,45.73340196,4.008328995,"Kentucky"
183.7,453.4,40002,19.3,36.9,36.1,38.2,"Todd County, Kentucky",2.7,19.3,44.2,35.1,1.4,41.9,6.3,48.9,8.5,52.5,38.5,31.8,39.6,24.4,85.81922708,8.455764931,0.047908017,4.175982114,52.7479746,6.25698324,"Kentucky"
214.9,462.8,44676,15.8,45.1,44.2,45.5,"Trigg County, Kentucky",2.35,15.1,25.2,NA,15.5,30.1,9.4,48.8,8.4,62.3,42.8,34.5,38.8,18.4,89.8877193,8.792982456,0.540350877,0,52.82673761,4.195088677,"Kentucky"
228.4,540.3,46708,16.2,41.1,39.8,41.6,"Trimble County, Kentucky",2.46,22.4,43.1,NA,0.9,47.2,6.6,51.5,14.6,66.7,51.5,47.7,33.7,17.6,99.0549926,0,0.011385631,0.375725834,57.60992108,5.038961039,"Kentucky"
195.5,457.7,44119,18.9,37.1,33.7,42.2,"Union County, Kentucky",2.43,29.8,43.5,24.4,2.3,40.2,6.1,49.7,7.8,60.9,46.4,41.7,38.7,22.5,84.56202933,12.94094332,0.158541419,0.039635355,50.4494786,4.645550528,"Kentucky"
192.7,483.8,48925,18.3,32.8,31.9,33.8,"Warren County, Kentucky",2.48,8,29.6,NA,8.1,30.9,17.2,59.9,7.9,68.2,56,49.6,30.5,17.8,82.10760824,9.374527112,3.065153426,3.034047919,47.69427369,5.172199041,"Kentucky"
180.2,463,39983,19.7,41.5,39.1,42.5,"Washington County, Kentucky",2.56,14.8,29.2,53.4,2.6,41.6,6.8,57.3,6.1,68.7,53,46.1,33.9,16.6,89.47942905,5.91099916,0.193115029,1.964735516,53.83759733,5.399151562,"Kentucky"
202.2,480.4,30619,26.2,42,41.2,44.1,"Wayne County, Kentucky",2.57,16.6,40.3,40.8,2.3,37,4.4,39.9,12.6,50.2,34.4,29.8,51.9,30.3,94.66957153,2.231905108,0.029048656,1.534737352,48.37691045,6.951992754,"Kentucky"
213.7,508.3,43024,17.3,39.7,38.2,42,"Webster County, Kentucky",2.54,17.5,41.1,NA,1.8,42.3,5.3,48.9,7.2,62.7,48.7,45.5,38.6,20.8,92.07905967,4.439619675,0.029946844,1.347607996,56.54123611,4.724137931,"Kentucky"
182.8,485.2,57067,11.2,41.9,40.8,42.7,"Woodford County, Kentucky",2.55,9.4,39.7,NA,8.1,28.9,20.2,63.3,4.8,75.7,60.4,52.1,28.2,13.5,89.69862148,4.684599281,0.209345499,2.966386223,55.73352377,4.961767205,"Kentucky"
230.5,492.7,40269,22,35.7,34.7,37.2,"Acadia Parish, Louisiana",2.7,24.6,35.9,36.6,2.9,39.2,7.6,52,10.1,56.5,44.6,38.9,37.4,23.1,78.97302254,17.43480849,0.19464955,1.000595209,47.0950042,6.938635585,"Louisiana"
201.6,450,36852,22.5,38.5,37.6,40.4,"Allen Parish, Louisiana",2.66,31.5,45.6,NA,4,44,6.9,40.4,8.9,58,43.7,39.8,40.2,23.8,72.49834327,20.01715199,0.810821346,0.732857755,45.16008471,5.988023952,"Louisiana"
170,484.5,67299,13.7,34.8,33.8,35.8,"Ascension Parish, Louisiana",2.84,14.4,36.2,NA,3.7,34.6,18.9,64.2,6.4,71.5,61.9,56.8,25.1,15.4,74.24044345,21.88376998,0.886367202,0.442747825,56.52954375,6.260702788,"Louisiana"
228,501.8,34022,25.5,38.2,36.9,39.6,"Avoyelles Parish, Louisiana",2.52,34.2,37.1,NA,1.1,41.3,6.3,46.1,9.6,51.6,37.7,32.2,41.4,24.1,67.02505497,29.80502066,0.56536761,0.275435502,45.53971759,5.000553159,"Louisiana"
198.3,463.7,43918,18.9,37.5,35.9,39.3,"Beauregard Parish, Louisiana",2.69,29.6,46.1,19.2,5.1,42.7,10.7,50.5,5.7,59.6,44.4,35,35.9,19.8,82.13133291,13.17466008,0.612261783,0.554345128,55.69495134,3.558718861,"Louisiana"
153.9,405.8,27512,37.3,40.3,37.5,43.4,"Clay County, Georgia",2.57,43.3,40.2,NA,0,44.8,2.7,35.6,19.2,35.2,22.2,19.6,51.9,34.2,31.79768041,61.05025773,0,0.193298969,33.8123415,14.87889273,"Georgia"
165.3,452.9,42985,22.9,32.4,30.4,34.1,"Clayton County, Georgia",2.97,22.3,37.2,NA,5.5,32,12.2,57.2,14.1,49.4,41,35.8,32.4,23.7,21.9145019,66.81335459,5.185717386,3.785820667,35.92963409,5.066533644,"Georgia"
190,442.3,31577,28.5,36.1,35.1,38.5,"Clinch County, Georgia",2.49,27.8,28.4,NA,10.5,35.4,7.4,45.3,10.7,46.2,34.5,31.3,42.5,27.1,67.19187159,26.63819761,0.427035783,2.812546017,39.05462999,11.29568106,"Georgia"
151.9,470.3,66970,13,36,34.9,37.1,"Cobb County, Georgia",2.64,16,26.1,NA,13.7,19.5,29.2,65.5,8,70.2,60.9,53.1,20.8,12.1,61.53103807,26.51540118,4.90326546,4.492910213,50.53198618,4.671194475,"Georgia"
189.2,418.6,33125,28.1,35.2,34.1,36.7,"Coffee County, Georgia",2.73,20.1,41.3,NA,3.4,39.1,8.6,45.9,8.3,46.4,36.8,32.9,38.4,26.3,66.22561217,28.2468665,0.644141106,4.099713973,44.44522031,5.763286469,"Georgia"
184,463.3,33509,26.5,35.5,34.4,36.8,"Colquitt County, Georgia",2.86,36.5,37,NA,2.1,36.7,8.1,52.7,8.3,41.2,31.2,27.9,39.5,26.2,68.40778724,23.09881801,0.230314618,6.28585086,49.62191015,6.092124814,"Georgia"
156.9,409.8,68067,9.5,36.6,35.4,37.6,"Columbia County, Georgia",2.98,13.9,36.1,40.8,9.2,23.8,21.6,58.1,7.1,78.8,62.7,49.9,22.3,9.6,75.47942792,16.60964436,4.024110892,1.060908637,62.82316215,5.223686116,"Georgia"
183.4,483.1,32408,26.1,36.7,35.6,37.5,"Cook County, Georgia",2.74,27.4,41.1,NA,1.1,39.5,8,54.1,6.6,45,33.4,28.9,38.4,24.8,69.13638232,27.6991722,0.293547819,1.567545353,51.46987169,7.78998779,"Georgia"
169.3,453.6,60809,12.5,37.6,36.9,38.4,"Coweta County, Georgia",2.73,15.2,37.6,39.5,7.8,31.6,18,60.7,7,73.5,60.8,54.6,25.4,13.1,77.26584518,17.8929064,1.70369371,0.943664928,58.15650819,6.63071161,"Georgia"
197.9,468.9,43111,19.9,43.5,42.6,44.5,"Crawford County, Georgia",2.72,25.8,21.6,45.1,7.5,35.6,8.4,48,11,57.5,45.6,40.4,38.3,23.4,73.80173858,22.93643831,0.901188293,0.047850706,51.98325253,2.190865206,"Georgia"
164.9,408.9,31176,32.5,38.4,35.6,40.3,"Crisp County, Georgia",2.64,27.6,29.4,NA,1.6,35.7,8.9,47.7,15.5,46.7,35.3,30.5,44.5,29.3,53.8903663,43.16290641,1.162391696,0.403191216,45.87134773,5.115327381,"Georgia"
238.2,423.9,42953,16.4,40.7,39.9,41.5,"Dade County, Georgia",2.47,10.9,29.7,NA,1.9,35.5,10.2,56.9,6.1,62.3,50.1,42.4,32.8,18,95.67041654,1.197932502,1.045910611,0.291882031,62,3.774056486,"Georgia"
179,473.3,57491,11.8,41.5,41.2,42.1,"Dawson County, Georgia",2.74,22.5,20.1,54.1,3.3,29,19.6,53.3,8.5,67.7,54.2,47.5,30.3,15.4,94.98081418,0.555727076,0.50721122,1.658360164,59.5762815,6.774789571,"Georgia"
198.3,407.8,33968,27.7,37.4,34.1,40.6,"Decatur County, Georgia",2.46,24.4,31.6,NA,5.7,34.9,9.3,46.1,6.5,48.9,37.8,34.5,40.4,27.2,53.07546205,41.62100957,0.314120827,3.900942362,40.955342,4.241143971,"Georgia"
157.4,462.8,50597,20.4,35.1,33.8,36.4,"DeKalb County, Georgia",2.63,18,28.5,NA,11.3,21,24.2,61.3,11.3,61.3,51.9,44.9,27.2,17.6,35.14492602,53.72251096,5.740502645,2.735606863,36.27241993,5.74981682,"Georgia"
190.6,448.2,32293,25.9,40.2,37.4,42.9,"Dodge County, Georgia",2.35,23.3,41.1,NA,1.6,42.1,8.9,45.9,9.8,56.1,43,39,39.7,22.4,66.53918791,28.47497639,0.571293673,1.869688385,44.56845238,5.125899281,"Georgia"
194.2,501.8,32150,31.7,34.2,32.6,35.7,"Dougherty County, Georgia",2.52,23.8,26.1,NA,3.8,29.3,11.1,47,18,48.9,35.8,30.6,41.3,26.8,28.88114886,67.73872039,0.714821563,0.905583539,32.24368918,6.218730618,"Georgia"
175.3,462.3,54581,14.2,35.9,34.5,36.9,"Douglas County, Georgia",2.87,19.1,33.9,NA,5.4,31.2,16.7,59.6,10.5,64.9,54.1,48.7,27,16.1,51.1661295,41.63712277,1.722824495,3.006152945,49.25125852,6.214984071,"Georgia"
